linking_id,study_id,binomial_test_data,biodiversity_metric_value,biodiversity_metric,biodiversity_metric_specific,var_biodiversity_metric,var_biodiversity_metric_min,var_biodiversity_metric_max,var_biodiversity_metric_unit,biodiversity_metric_corrected,correction_performed,subsequent_correction,correction_performed_on_data_in_table,proportion_of_max_biodiversity,statistic_standard_deviation,min_strata_height,max_strata_height,mean_strata_height,strata_category,proportional_strata_height,direction_of_response,statistic_type,statistic_value,p_value,statistic_notes,compared_height_1,compared_height_2,temporal_effort_at_each_height,temporal_effort_unit,metric_effort,corrected_metric,spatial_effort,spatial_effort_unit,notes
1,Chmel_2016,NA,27,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0,3,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,53839.0,meters squared hours,NA,NA,12.0,sampling points,"best study possible for birds, also accounts for recaptures"
1,Chmel_2016,NA,22,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,3,6,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,53839.0,meters squared hours,NA,NA,12.0,sampling points,NA
1,Chmel_2016,NA,25,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,6,9,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,53839.0,meters squared hours,NA,NA,12.0,sampling points,NA
1,Chmel_2016,NA,29,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,9,12,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,53839.0,meters squared hours,NA,NA,12.0,sampling points,NA
1,Chmel_2016,NA,34,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,12,15,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,53839.0,meters squared hours,NA,NA,12.0,sampling points,NA
1,Chmel_2016,NA,37,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,15,18,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,53839.0,meters squared hours,NA,NA,12.0,sampling points,NA
1,Chmel_2016,NA,34,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,18,21,19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,53839.0,meters squared hours,NA,NA,12.0,sampling points,NA
1,Chmel_2016,NA,43,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,21,24,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,53839.0,meters squared hours,NA,NA,12.0,sampling points,NA
1,Chmel_2016,NA,109,abundance,raw,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0,3,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,53839.0,meters squared hours,NA,NA,12.0,sampling points,NA
1,Chmel_2016,NA,80,abundance,raw,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,3,6,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,53839.0,meters squared hours,NA,NA,12.0,sampling points,NA
1,Chmel_2016,NA,79,abundance,raw,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,6,9,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,53839.0,meters squared hours,NA,NA,12.0,sampling points,NA
1,Chmel_2016,NA,104,abundance,raw,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,9,12,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,53839.0,meters squared hours,NA,NA,12.0,sampling points,NA
1,Chmel_2016,NA,96,abundance,raw,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,12,15,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,53839.0,meters squared hours,NA,NA,12.0,sampling points,NA
1,Chmel_2016,NA,102,abundance,raw,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,15,18,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,53839.0,meters squared hours,NA,NA,12.0,sampling points,NA
1,Chmel_2016,NA,114,abundance,raw,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,18,21,19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,53839.0,meters squared hours,NA,NA,12.0,sampling points,NA
1,Chmel_2016,NA,164,abundance,raw,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,21,24,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,53839.0,meters squared hours,NA,NA,12.0,sampling points,NA
1,Colquhoun_1943,NA,145,abundance,raw,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,0,0.5,0.25,ground,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,1.0,forest site,"Does not include species with few data for species richness, but does include for abundance"
1,Colquhoun_1943,NA,506,abundance,raw,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,0.5,1.5,1,herb,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,1.0,forest site,"Does not include species with few data for species richness, but does include for abundance"
1,Colquhoun_1943,NA,928,abundance,raw,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,1.5,5,3.25,shrub,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,1.0,forest site,"Does not include species with few data for species richness, but does include for abundance"
1,Colquhoun_1943,NA,965,abundance,raw,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,5,11.5,8.25,tree,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,1.0,forest site,"Does not include species with few data for species richness, but does include for abundance"
1,Colquhoun_1943,NA,853,abundance,raw,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,11.5,20,15.75,upper canopy,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,1.0,forest site,"Does not include species with few data for species richness, but does include for abundance"
1,Colquhoun_1943,NA,7,richness,observed,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,0,0.5,0.25,ground,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,1.0,forest site,"Does not include species with few data for species richness, but does include for abundance"
1,Colquhoun_1943,NA,10,richness,observed,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,0.5,1.5,1,herb,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,1.0,forest site,"Does not include species with few data for species richness, but does include for abundance"
1,Colquhoun_1943,NA,12,richness,observed,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,1.5,5,3.25,shrub,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,1.0,forest site,"Does not include species with few data for species richness, but does include for abundance"
1,Colquhoun_1943,NA,10,richness,observed,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,5,11.5,8.25,tree,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,1.0,forest site,"Does not include species with few data for species richness, but does include for abundance"
1,Colquhoun_1943,NA,10,richness,observed,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,11.5,20,15.75,upper canopy,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,1.0,forest site,"Does not include species with few data for species richness, but does include for abundance"
6,Pearson_1977,NA,0.84,abundance,individuals per hour,NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,300.0,hours of observation,NA,NA,1.0,3km transect,NA
6,Pearson_1977,NA,0.92,abundance,individuals per hour,NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,26,33,29.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,300.0,hours of observation,NA,NA,1.0,3km transect,NA
1,Pearson_1977,NA,0.94,abundance,individuals per hour,NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,33,40,36.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,714.0,hours of observation,NA,NA,1.0,3km transect,NA
2,Pearson_1977,NA,0.96,abundance,individuals per hour,NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,33,40,36.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,448.0,hours of observation,NA,NA,1.0,3km transect,NA
3,Pearson_1977,NA,0.96,abundance,individuals per hour,NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.0,hours of observation,NA,NA,1.0,3km transect,NA
1,Crome_1978,NA,7,richness,observed,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,0,0,0,Ground,NA,NA,NA,NA,NA,NA,NA,NA,130.0,days of observation,NA,NA,1.0,forest site,NA
1,Crome_1978,NA,12,richness,observed,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,0,1,0.5,Understory,NA,NA,NA,NA,NA,NA,NA,NA,130.0,days of observation,NA,NA,1.0,forest site,NA
1,Crome_1978,NA,20,richness,observed,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,1,7,4,low canopy,NA,NA,NA,NA,NA,NA,NA,NA,130.0,days of observation,NA,NA,1.0,forest site,NA
1,Crome_1978,NA,22,richness,observed,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,7,14,10.5,middle canopy,NA,NA,NA,NA,NA,NA,NA,NA,130.0,days of observation,NA,NA,1.0,forest site,NA
1,Crome_1978,NA,25,richness,observed,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,14,20,17,upper canopy,NA,NA,NA,NA,NA,NA,NA,NA,130.0,days of observation,NA,NA,1.0,forest site,NA
1,Dinanti_2018,NA,2,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0,1,0.5,Ground,NA,NA,NA,NA,NA,NA,NA,NA,30.0,minutes per point = 30 X 18 points,NA,NA,3 X 1.2 km transect each with 6 point count locations,NA,NA
1,Dinanti_2018,NA,15,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,1,4,2.5,understory,NA,NA,NA,NA,NA,NA,NA,NA,30.0,minutes per point = 30 X 18 points,NA,NA,3 X 1.2 km transect each with 6 point count locations,NA,NA
1,Dinanti_2018,NA,36,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,4,20,12,middle canopy,NA,NA,NA,NA,NA,NA,NA,NA,30.0,minutes per point = 30 X 18 points,NA,NA,3 X 1.2 km transect each with 6 point count locations,NA,NA
1,Dinanti_2018,NA,23,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,20,30,25,upper canopy,NA,NA,NA,NA,NA,NA,NA,NA,30.0,minutes per point = 30 X 18 points,NA,NA,3 X 1.2 km transect each with 6 point count locations,NA,NA
1,Dinanti_2018,NA,4,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,30,35,32.5,emergent,NA,NA,NA,NA,NA,NA,NA,NA,30.0,minutes per point = 30 X 18 points,NA,NA,3 X 1.2 km transect each with 6 point count locations,NA,NA
2,Dinanti_2018,NA,2,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0,1,0.5,Ground,NA,NA,NA,NA,NA,NA,NA,NA,30.0,minutes per point = 30 X 18 points,NA,NA,3 X 1.2 km transect each with 6 point count locations,NA,NA
2,Dinanti_2018,NA,18,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,1,4,2.5,understory,NA,NA,NA,NA,NA,NA,NA,NA,30.0,minutes per point = 30 X 18 points,NA,NA,3 X 1.2 km transect each with 6 point count locations,NA,NA
2,Dinanti_2018,NA,27,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,4,20,12,middle canopy,NA,NA,NA,NA,NA,NA,NA,NA,30.0,minutes per point = 30 X 18 points,NA,NA,3 X 1.2 km transect each with 6 point count locations,NA,NA
2,Dinanti_2018,NA,23,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,20,30,25,upper canopy,NA,NA,NA,NA,NA,NA,NA,NA,30.0,minutes per point = 30 X 18 points,NA,NA,3 X 1.2 km transect each with 6 point count locations,NA,NA
2,Dinanti_2018,NA,4,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,30,35,32.5,emergent,NA,NA,NA,NA,NA,NA,NA,NA,30.0,minutes per point = 30 X 18 points,NA,NA,3 X 1.2 km transect each with 6 point count locations,NA,NA
1,Duya_2017,NA,6.5,richness,mean estimated,0.3,NA,NA,standard error,Y,NA,NA,NA,NA,NA,0,3,1.5,understory,NA,NA,NA,NA,NA,NA,NA,NA,303264.0,m2 net hours,NA,NA,15.0,"sites (representing 3 habitat types - ridge, stream, forest)",Good study with clear and accurate estimations of abundance and richness
1,Duya_2017,NA,8.02,richness,mean estimated,0.02,NA,NA,standard error,Y,NA,NA,NA,NA,NA,3,16,9.5,canopy,NA,NA,NA,NA,NA,NA,NA,NA,95472.0,m2 net hours,NA,NA,15.0,"sites (representing 3 habitat types - ridge, stream, forest)",Good study with clear and accurate estimations of abundance and richness
1,Duya_2017,NA,0.003,abundance,captures per meters squared hour,NA,NA,NA,NA,Y,per effort,NA,NA,NA,NA,0,3,1.5,understory,NA,NA,NA,NA,NA,NA,NA,NA,303264.0,m2 net hours,NA,NA,15.0,"sites (representing 3 habitat types - ridge, stream, forest)",Good study with clear and accurate estimations of abundance and richness
1,Duya_2017,NA,0.012,abundance,captures per meters squared hour,NA,NA,NA,NA,Y,per effort,NA,NA,NA,NA,3,16,9.5,canopy,NA,NA,NA,NA,NA,NA,NA,NA,95472.0,m2 net hours,NA,NA,15.0,"sites (representing 3 habitat types - ridge, stream, forest)",Good study with clear and accurate estimations of abundance and richness
1,Ford_1986,NA,29,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0,0,0,"NA",NA,NA,NA,NA,NA,NA,NA,NA,equal - unknown,NA,NA,NA,1.0,forest site,Doesnt include rare species
1,Ford_1986,NA,36,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,1,2,1.5,"NA",NA,NA,NA,NA,NA,NA,NA,NA,equal - unknown,NA,NA,NA,1.0,forest site,NA
1,Ford_1986,NA,34,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,3,5,4,"NA",NA,NA,NA,NA,NA,NA,NA,NA,equal - unknown,NA,NA,NA,1.0,forest site,NA
1,Ford_1986,NA,36,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,6,9,7.5,"NA",NA,NA,NA,NA,NA,NA,NA,NA,equal - unknown,NA,NA,NA,1.0,forest site,NA
1,Ford_1986,NA,35,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,10,14,12,"NA",NA,NA,NA,NA,NA,NA,NA,NA,equal - unknown,NA,NA,NA,1.0,forest site,NA
1,Ford_1986,NA,30,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,15,20,17.5,"NA",NA,NA,NA,NA,NA,NA,NA,NA,equal - unknown,NA,NA,NA,1.0,forest site,NA
6,Pearson_1977,NA,0.97,abundance,individuals per hour,NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,33,40,36.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,300.0,hours of observation,NA,NA,1.0,3km transect,NA
1,Pearson_1977,NA,0.99,abundance,individuals per hour,NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,714.0,hours of observation,NA,NA,1.0,3km transect,NA
5,Pearson_1977,NA,0.99,abundance,individuals per hour,NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,2,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,225.0,hours of observation,NA,NA,1.0,3km transect,NA
3,Pearson_1977,NA,1.11,abundance,individuals per hour,NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,6,14,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.0,hours of observation,NA,NA,1.0,3km transect,NA
5,Pearson_1977,NA,1.12,abundance,individuals per hour,NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,6,14,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,225.0,hours of observation,NA,NA,1.0,3km transect,NA
4,Pearson_1977,NA,1.13,abundance,individuals per hour,NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,26,33,29.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,250.0,hours of observation,NA,NA,1.0,3km transect,NA
1,Gregorin_2017,NA,0.0031,abundance,captures per meters squared hour,NA,NA,NA,NA,Y,per effort,NA,NA,NA,NA,1,4,2.5,understory,NA,NA,NA,NA,NA,NA,NA,NA,138240.0,m2 net hours,NA,NA,8.0,"sampling points (4 in mixed regrowth, 4 in primary forest)",NA
1,Gregorin_2017,NA,0.00547,abundance,captures per meters squared hour,NA,NA,NA,NA,Y,per effort,NA,NA,NA,NA,11,20,15.5,canopy,NA,NA,NA,NA,NA,NA,NA,NA,34560.0,m2 net hours,NA,NA,8.0,"sampling points (4 in mixed regrowth, 4 in primary forest)",NA
1,Gregorin_2017,NA,16,richness,observed,NA,NA,NA,NA,N,richness is saturating,NA,NA,NA,NA,1,4,2.5,understory,NA,NA,NA,NA,NA,NA,NA,NA,138240.0,m2 net hours,NA,NA,8.0,"sampling points (4 in mixed regrowth, 4 in primary forest)",richness is higher in canopy even though much lower effort
1,Gregorin_2017,NA,25,richness,observed,NA,NA,NA,NA,N,richness is saturating,NA,NA,NA,NA,11,20,15.5,canopy,NA,NA,NA,NA,NA,NA,NA,NA,34560.0,m2 net hours,NA,NA,8.0,"sampling points (4 in mixed regrowth, 4 in primary forest)",NA
1,Grelle_2003,NA,79,abundance,raw,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0,0,0,ground,NA,NA,NA,NA,NA,NA,NA,NA,1960.0,trap nights,NA,NA,49.0,trap stations,NA
1,Grelle_2003,NA,32,abundance,raw,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,1,3,2,understory,NA,NA,NA,NA,NA,NA,NA,NA,1960.0,trap nights,NA,NA,49.0,trap stations,NA
1,Grelle_2003,NA,59,abundance,raw,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,5,12,8.5,midstorey,NA,NA,NA,NA,NA,NA,NA,NA,1960.0,trap nights,NA,NA,49.0,trap stations,NA
1,Grelle_2003,NA,7,richness,observed,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,0,0,0,ground,NA,NA,NA,NA,NA,NA,NA,NA,1960.0,trap nights,NA,NA,49.0,trap stations,NA
1,Grelle_2003,NA,4,richness,observed,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,1,3,2,understory,NA,NA,NA,NA,NA,NA,NA,NA,1960.0,trap nights,NA,NA,49.0,trap stations,NA
1,Grelle_2003,NA,5,richness,observed,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,5,12,8.5,midstorey,NA,NA,NA,NA,NA,NA,NA,NA,1960.0,trap nights,NA,NA,49.0,trap stations,NA
1,Hannibal_2010,NA,3,richness,observed,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,0,1,0.5,ground,NA,NA,NA,NA,NA,NA,NA,NA,600.0,trap nights,NA,NA,3.0,transects = each with 10 sampling points,NA
1,Hannibal_2010,NA,5,richness,observed,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,2,3,2.5,understory,NA,NA,NA,NA,NA,NA,NA,NA,600.0,trap nights,NA,NA,3.0,transects = each with 10 sampling points,NA
1,Hannibal_2010,NA,3,richness,observed,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,8,10,9,canopy,NA,NA,NA,NA,NA,NA,NA,NA,600.0,trap nights,NA,NA,3.0,transects = each with 10 sampling points,NA
1,Hannibal_2010,NA,10,abundance,raw,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0,1,0.5,ground,NA,NA,NA,NA,NA,NA,NA,NA,600.0,trap nights,NA,NA,3.0,transects = each with 10 sampling points,NA
1,Hannibal_2010,NA,13,abundance,raw,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,2,3,2.5,understory,NA,NA,NA,NA,NA,NA,NA,NA,600.0,trap nights,NA,NA,3.0,transects = each with 10 sampling points,NA
1,Hannibal_2010,NA,5,abundance,raw,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,8,10,9,canopy,NA,NA,NA,NA,NA,NA,NA,NA,600.0,trap nights,NA,NA,3.0,transects = each with 10 sampling points,NA
2,Hannibal_2010,NA,5,richness,observed,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,0,1,0.5,ground,NA,NA,NA,NA,NA,NA,NA,NA,600.0,trap nights,NA,NA,3.0,transects = each with 10 sampling points,NA
2,Hannibal_2010,NA,2,richness,observed,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,2,3,2.5,understory,NA,NA,NA,NA,NA,NA,NA,NA,600.0,trap nights,NA,NA,3.0,transects = each with 10 sampling points,NA
2,Hannibal_2010,NA,1,richness,observed,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,8,10,9,canopy,NA,NA,NA,NA,NA,NA,NA,NA,600.0,trap nights,NA,NA,3.0,transects = each with 10 sampling points,NA
2,Hannibal_2010,NA,13,abundance,raw,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0,1,0.5,ground,NA,NA,NA,NA,NA,NA,NA,NA,600.0,trap nights,NA,NA,3.0,transects = each with 10 sampling points,NA
2,Hannibal_2010,NA,8,abundance,raw,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,2,3,2.5,understory,NA,NA,NA,NA,NA,NA,NA,NA,600.0,trap nights,NA,NA,3.0,transects = each with 10 sampling points,NA
2,Hannibal_2010,NA,1,abundance,raw,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,8,10,9,canopy,NA,NA,NA,NA,NA,NA,NA,NA,600.0,trap nights,NA,NA,3.0,transects = each with 10 sampling points,NA
1,Hayes_2000,NA,33.8,abundance,proxy -  median passes (per night),10.1,NA,NA,confidence intervals,Y,per effort,NA,NA,NA,NA,0,5,2.5,ground,NA,NA,NA,NA,NA,NA,NA,NA,9.0,nights,NA,NA,1.0,canopy crane,confidence interval not specified
1,Hayes_2000,NA,46.5,abundance,proxy -  median passes (per night),14.0,NA,NA,confidence intervals,Y,per effort,NA,NA,NA,NA,17,25,21,lower canopy,NA,NA,NA,NA,NA,NA,NA,NA,9.0,nights,NA,NA,1.0,canopy crane,confidence interval not specified
1,Hayes_2000,NA,22.6,abundance,proxy -  median passes (per night),6.2,NA,NA,confidence intervals,Y,per effort,NA,NA,NA,NA,35,40,37.5,upper canopy,NA,NA,NA,NA,NA,NA,NA,NA,9.0,nights,NA,NA,1.0,canopy crane,confidence interval not specified
1,Hayes_2000,NA,33.8,abundance,proxy -  median passes (per night),14.3,NA,NA,confidence intervals,Y,per effort,NA,NA,NA,NA,75,75,75,above canopy,NA,NA,NA,NA,NA,NA,NA,NA,9.0,nights,NA,NA,1.0,canopy crane,confidence interval not specified
1,Hecker_1999,Y,NA,abundance,proxy - activity,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,F,5.61,0.015,DF = 2,NA,NA,33.0,nights,NA,NA,3.0,forest sites,"however, levels of activity differed with height of the detector (F = 5.61; d.f = 2, 83; P =0.015). Tukey's tests showed that there was less activity in the canopy than in the sub- canopy (P = 0.04) or shrub level (P = 0.02), but activity did not differ between the shrub and subcanopy level (P = 0.90)."
1,Henry_2004,Y,NA,abundance,raw,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,P,U,2490,0.001,Mann–Whitney U tests,NA,NA,NA,NA,NA,NA,1.0,forest site,NA
1,Henry_2004,NA,6.3,abundance,captures per 100 MNH,NA,NA,NA,NA,Y,per effort,NA,NA,NA,NA,1,3.5,2.25,understory,NA,NA,NA,NA,NA,NA,NA,NA,2173.25,mist net hours,NA,NA,1.0,forest site,NA
1,Henry_2004,NA,13.7,abundance,captures per 100 MNH,NA,NA,NA,NA,Y,per effort,NA,NA,NA,NA,16,36.5,26.25,canopy,NA,NA,NA,NA,NA,NA,NA,NA,2880.75,mist net hours,NA,NA,1.0,forest site,NA
1,Henry_2004,NA,7,richness,estimated,NA,NA,NA,NA,Y,rarefaction curves are complete,NA,NA,NA,NA,1,3.5,2.25,understory,NA,NA,NA,NA,NA,NA,NA,NA,2173.25,mist net hours,NA,NA,1.0,forest site,rarefaction curves were saturated
1,Henry_2004,NA,8,richness,estimated,NA,NA,NA,NA,Y,rarefaction curves are complete,NA,NA,NA,NA,16,36.5,26.25,canopy,NA,NA,NA,NA,NA,NA,NA,NA,2880.75,mist net hours,NA,NA,1.0,forest site,larger canopy strata than understory due to the grouping of them together - canopy is split independently in the paper
1,Pearson_1977,NA,1.15,abundance,individuals per hour,NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,26,33,29.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,714.0,hours of observation,NA,NA,1.0,3km transect,NA
1,Pearson_1977,NA,1.23,abundance,individuals per hour,NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,6,14,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,714.0,hours of observation,NA,NA,1.0,3km transect,NA
4,Pearson_1977,NA,1.28,abundance,individuals per hour,NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,2,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,250.0,hours of observation,NA,NA,1.0,3km transect,NA
3,Pearson_1977,NA,1.29,abundance,individuals per hour,NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,26,33,29.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.0,hours of observation,NA,NA,1.0,3km transect,NA
2,Pearson_1977,NA,1.31,abundance,individuals per hour,NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,26,33,29.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,448.0,hours of observation,NA,NA,1.0,3km transect,NA
1,Pearson_1977,NA,1.56,abundance,individuals per hour,NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,2,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,714.0,hours of observation,NA,NA,1.0,3km transect,NA
3,Pearson_1977,NA,1.58,abundance,individuals per hour,NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,33,40,36.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.0,hours of observation,NA,NA,1.0,3km transect,NA
1,Jayson_2003,NA,5.3,richness,margalefs index,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.0,sampling days,NA,NA,1.0,4km transect,The study also includes measure of species richness using a maargalefs index
1,Jayson_2003,NA,7.67,richness,margalefs index,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,1,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.0,sampling days,NA,NA,1.0,4km transect,NA
1,Jayson_2003,NA,7.48,richness,margalefs index,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,6,10,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.0,sampling days,NA,NA,1.0,4km transect,NA
1,Jayson_2003,NA,6.64,richness,margalefs index,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,11,15,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.0,sampling days,NA,NA,1.0,4km transect,NA
1,Jayson_2003,NA,3.65,richness,margalefs index,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,16,20,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.0,sampling days,NA,NA,1.0,4km transect,NA
