linking_id,study_id,biodiversity_metric_value,biodiversity_metric,biodiversity_metric_specific,biodiversity_metric_corrected,correction_performed,subsequent_correction,correction_performed_on_data_in_table,min_strata_height,max_strata_height,mean_strata_height,strata_category,temporal_effort_at_each_height,temporal_effort_unit,spatial_effort,spatial_effort_unit,link
1,Latta_1998,3,richness,observed,N,equal survey effort,NA,NA,0.85,0.9,17.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,93.240615,abundance,raw,N,equal survey effort,NA,NA,0.45,0.5,9.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,102.722758,abundance,raw,N,equal survey effort,NA,NA,0.25,0.3,5.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,7,richness,observed,N,equal survey effort,NA,NA,0.75,0.8,15.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,6,richness,observed,N,equal survey effort,NA,NA,0.8,0.85,16.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,18,richness,observed,N,equal survey effort,NA,NA,0.05,0.1,1.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,86.351726,abundance,raw,N,equal survey effort,NA,NA,0.5,0.55,10.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,3.428571,abundance,raw,N,equal survey effort,NA,NA,0.95,1,19.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,3.428571,abundance,raw,N,equal survey effort,NA,NA,0.9,0.95,18.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,17,richness,observed,N,equal survey effort,NA,NA,0.65,0.7,13.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,22,richness,observed,N,equal survey effort,NA,NA,0.15,0.2,3.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,22,richness,observed,N,equal survey effort,NA,NA,0.2,0.25,4.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,70.129504,abundance,raw,N,equal survey effort,NA,NA,0.65,0.7,13.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,20,richness,observed,N,equal survey effort,NA,NA,0.1,0.15,2.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,18,richness,observed,N,equal survey effort,NA,NA,0.6,0.65,12.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,99.294186,abundance,raw,N,equal survey effort,NA,NA,0.2,0.25,4.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,13.071429,abundance,raw,N,equal survey effort,NA,NA,0.85,0.9,17.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,102.722758,abundance,raw,N,equal survey effort,NA,NA,0.3,0.35,6.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,102.722758,abundance,raw,N,equal survey effort,NA,NA,0.35,0.4,7.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,99.865615,abundance,raw,N,equal survey effort,NA,NA,0.4,0.45,8.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,1,richness,observed,N,equal survey effort,NA,NA,0.9,0.95,18.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,86.805175,abundance,raw,N,equal survey effort,NA,NA,0.1,0.15,2.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,18,richness,observed,N,equal survey effort,NA,NA,0.55,0.6,11.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,99.294186,abundance,raw,N,equal survey effort,NA,NA,0.15,0.2,3.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,22,richness,observed,N,equal survey effort,NA,NA,0.4,0.45,8.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,23,richness,observed,N,equal survey effort,NA,NA,0.25,0.3,5.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,13,richness,observed,N,equal survey effort,NA,NA,0,0.05,0.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,80.532448,abundance,raw,N,equal survey effort,NA,NA,0.05,0.1,1.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,20,richness,observed,N,equal survey effort,NA,NA,0.5,0.55,10.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,21,richness,observed,N,equal survey effort,NA,NA,0.45,0.5,9.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,71.79617,abundance,raw,N,equal survey effort,NA,NA,0.55,0.6,11.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,23,richness,observed,N,equal survey effort,NA,NA,0.3,0.35,6.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,59.010226,abundance,raw,N,equal survey effort,NA,NA,0,0.05,0.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,1,richness,observed,N,equal survey effort,NA,NA,0.95,1,19.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,71.79617,abundance,raw,N,equal survey effort,NA,NA,0.6,0.65,12.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,31.384249,abundance,raw,N,equal survey effort,NA,NA,0.75,0.8,15.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,28.384249,abundance,raw,N,equal survey effort,NA,NA,0.8,0.85,16.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,23,richness,observed,N,equal survey effort,NA,NA,0.35,0.4,7.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,51.741392,abundance,raw,N,equal survey effort,NA,NA,0.7,0.75,14.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Lentijo_2005,4.875,abundance,raw,N,equal survey effort,NA,needs 1m intervals,0.36363636363636365,0.6060606060606061,16,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,30,richness,observed,N,equal survey effort,NA,NA,0.2727272727272727,0.30303030303030304,9.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,35,richness,observed,N,equal survey effort,NA,NA,0.24242424242424243,0.2727272727272727,8.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,2.43368324,abundance,raw,N,equal survey effort,NA,NA,0.696969696969697,0.7272727272727273,23.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,28,richness,observed,N,equal survey effort,NA,NA,0.21212121212121213,0.24242424242424243,7.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,12,richness,observed,N,equal survey effort,NA,NA,0.696969696969697,0.7272727272727273,23.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,29,richness,observed,N,equal survey effort,NA,NA,0.18181818181818182,0.21212121212121213,6.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,7.45869617,abundance,raw,N,equal survey effort,NA,NA,0.2727272727272727,0.30303030303030304,9.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,1,richness,observed,N,equal survey effort,NA,NA,0.9393939393939394,0.9696969696969697,31.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,9.78195303,abundance,raw,N,equal survey effort,NA,NA,0,0.030303030303030304,0.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,6.16001707,abundance,raw,N,equal survey effort,NA,NA,0.3939393939393939,0.42424242424242425,13.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,9.70869617,abundance,raw,N,equal survey effort,NA,NA,0.30303030303030304,0.3333333333333333,10.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,13.70869617,abundance,raw,N,equal survey effort,NA,NA,0.24242424242424243,0.2727272727272727,8.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,22,richness,observed,N,equal survey effort,NA,NA,0.5151515151515151,0.5454545454545454,17.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,6.26913251,abundance,raw,N,equal survey effort,NA,NA,0.030303030303030304,0.06060606060606061,1.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,11.666666666666666,abundance,raw,N,equal survey effort,NA,needs 1m intervals,0.2727272727272727,0.36363636363636365,10.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,11.07668373,abundance,raw,N,equal survey effort,NA,NA,0.36363636363636365,0.3939393939393939,12.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,16,richness,observed,N,equal survey effort,NA,NA,0.6363636363636364,0.6666666666666666,21.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,21,richness,observed,N,equal survey effort,NA,NA,0.5454545454545454,0.5757575757575758,18.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,7.50869617,abundance,raw,N,equal survey effort,NA,NA,0.3333333333333333,0.36363636363636365,11.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,9,abundance,raw,N,equal survey effort,NA,needs 1m intervals,0.18181818181818182,0.2727272727272727,7.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,7,richness,observed,N,equal survey effort,NA,NA,0.7575757575757576,0.7878787878787878,25.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,15,richness,observed,N,equal survey effort,NA,NA,0.6666666666666666,0.696969696969697,22.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,1.01354594,abundance,raw,N,equal survey effort,NA,NA,0.7272727272727273,0.7575757575757576,24.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,18,richness,observed,N,equal survey effort,NA,NA,0.6060606060606061,0.6363636363636364,20.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,3,richness,observed,N,equal survey effort,NA,NA,0.8787878787878788,0.9090909090909091,29.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,2,richness,observed,N,equal survey effort,NA,NA,0.9090909090909091,0.9393939393939394,30.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,0.73469978,abundance,raw,N,equal survey effort,NA,NA,0.7878787878787878,0.8181818181818182,26.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,3.76553822,abundance,raw,N,equal survey effort,NA,NA,0.6060606060606061,0.6363636363636364,20.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,28,richness,observed,N,equal survey effort,NA,NA,0.15151515151515152,0.18181818181818182,5.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,19,richness,observed,N,equal survey effort,NA,NA,0.5757575757575758,0.6060606060606061,19.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,1,richness,observed,N,equal survey effort,NA,NA,0.9696969696969697,1,32.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,33,richness,observed,N,equal survey effort,NA,NA,0.30303030303030304,0.3333333333333333,10.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,8.70188105,abundance,raw,N,equal survey effort,NA,NA,0.06060606060606061,0.09090909090909091,2.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,0.88854594,abundance,raw,N,equal survey effort,NA,NA,0.7575757575757576,0.7878787878787878,25.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,26,richness,observed,N,equal survey effort,NA,NA,0.09090909090909091,0.12121212121212122,3.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,10.333333333333334,abundance,raw,N,equal survey effort,NA,needs 1m intervals,0,0.09090909090909091,1.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,7.333333333333333,abundance,raw,N,equal survey effort,NA,needs 1m intervals,0.09090909090909091,0.18181818181818182,4.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,28,richness,observed,N,equal survey effort,NA,NA,0.06060606060606061,0.09090909090909091,2.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,6.00188105,abundance,raw,N,equal survey effort,NA,NA,0.09090909090909091,0.12121212121212122,3.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,27,richness,observed,N,equal survey effort,NA,NA,0.12121212121212122,0.15151515151515152,4.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,25,richness,observed,N,equal survey effort,NA,NA,0.42424242424242425,0.45454545454545453,14.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,30,richness,observed,N,equal survey effort,NA,NA,0.3333333333333333,0.36363636363636365,11.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,24,richness,observed,N,equal survey effort,NA,NA,0.48484848484848486,0.5151515151515151,16.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,3,richness,observed,N,equal survey effort,NA,NA,0.8484848484848485,0.8787878787878788,28.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,3.7973196,abundance,raw,N,equal survey effort,NA,NA,0.6666666666666666,0.696969696969697,22.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,22,richness,observed,N,equal survey effort,NA,NA,0.45454545454545453,0.48484848484848486,15.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,8,richness,observed,N,equal survey effort,NA,NA,0.7272727272727273,0.7575757575757576,24.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,3.31553822,abundance,raw,N,equal survey effort,NA,NA,0.6363636363636364,0.6666666666666666,21.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,6,richness,observed,N,equal survey effort,NA,NA,0.7878787878787878,0.8181818181818182,26.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,4,richness,observed,N,equal survey effort,NA,NA,0.8181818181818182,0.8484848484848485,27.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,0.12727273,abundance,raw,N,equal survey effort,NA,NA,0.9090909090909091,0.9393939393939394,30.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,0.19623824,abundance,raw,N,equal survey effort,NA,NA,0.8484848484848485,0.8787878787878788,28.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,24,richness,observed,N,equal survey effort,NA,NA,0,0.030303030303030304,0.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,0.06060606,abundance,raw,N,equal survey effort,NA,NA,0.9696969696969697,1,32.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,5.82668373,abundance,raw,N,equal survey effort,NA,NA,0.42424242424242425,0.45454545454545453,14.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,4.7433504,abundance,raw,N,equal survey effort,NA,NA,0.45454545454545453,0.48484848484848486,15.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,6.81767053,abundance,raw,N,equal survey effort,NA,NA,0.21212121212121213,0.24242424242424243,7.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,6.81767053,abundance,raw,N,equal survey effort,NA,NA,0.15151515151515152,0.18181818181818182,5.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,24,richness,observed,N,equal survey effort,NA,NA,0.030303030303030304,0.06060606060606061,1.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,7.81767053,abundance,raw,N,equal survey effort,NA,NA,0.18181818181818182,0.21212121212121213,6.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,0.3500844,abundance,raw,N,equal survey effort,NA,NA,0.8181818181818182,0.8484848484848485,27.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,4.7433504,abundance,raw,N,equal survey effort,NA,NA,0.5151515151515151,0.5454545454545454,17.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,5.03746805,abundance,raw,N,equal survey effort,NA,NA,0.5454545454545454,0.5757575757575758,18.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,3.87080138,abundance,raw,N,equal survey effort,NA,NA,0.5757575757575758,0.6060606060606061,19.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,0.06060606,abundance,raw,N,equal survey effort,NA,NA,0.9393939393939394,0.9696969696969697,31.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,26,richness,observed,N,equal survey effort,NA,NA,0.3939393939393939,0.42424242424242425,13.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,6.7433504,abundance,raw,N,equal survey effort,NA,NA,0.48484848484848486,0.5151515151515151,16.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,0.19623824,abundance,raw,N,equal survey effort,NA,NA,0.8787878787878788,0.9090909090909091,29.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,6.31767053,abundance,raw,N,equal survey effort,NA,NA,0.12121212121212122,0.15151515151515152,4.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,32,richness,observed,N,equal survey effort,NA,NA,0.36363636363636365,0.3939393939393939,12.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lim_2001,1338,abundance,raw,N,NA,0.587453882,captures per 100 m2 hours,0,0.1,1.5,understory,227762.56,m2 net hours,1,forest site (unknown number of subsites),Lim_2001 _ 1
1,Lim_2001,53,richness,observed,N,well sampled,NA,NA,0.5,1,22.5,canopy,267373.44,m2 net hours,1,forest site (unknown number of subsites),Lim_2001 _ 1
1,Lim_2001,63,richness,observed,N,well sampled,NA,NA,0,0.1,1.5,understory,227762.56,m2 net hours,1,forest site (unknown number of subsites),Lim_2001 _ 1
1,Lim_2001,779,abundance,raw,N,NA,0.291352799,captures per 100 m2 hours,0.5,1,22.5,canopy,267373.44,m2 net hours,1,forest site (unknown number of subsites),Lim_2001 _ 1
1,MacSwiney_2008,1732,abundance,raw,N,NA,0.356167539,per 100 m2 net hours,0,0.1,1.5,ground,486288,m2 net hours,4,forest sites,MacSwiney_2008 _ 1
1,MacSwiney_2008,201,abundance,raw,N,NA,0.312967115,per 100 m2 net hours,0.3333333333333333,0.6666666666666666,15,subcanopy,64224,m2 net hours,4,forest sites,MacSwiney_2008 _ 1
1,Maklarin_1998,74,abundance,raw,N,equal effort,NA,NA,0,0,0,NA,5000,trap nights,50,trap stations (20 m apart) - 1 forest site,Maklarin_1998 _ 1
1,Maklarin_1998,60,abundance,raw,N,equal effort,NA,NA,0.7142857142857143,0.7142857142857143,25,NA,5000,trap nights,50,trap stations (20 m apart) - 1 forest site,Maklarin_1998 _ 1
1,Maklarin_1998,9,richness,observed,N,equal effort,NA,NA,0,0,0,NA,5000,trap nights,50,trap stations (20 m apart) - 1 forest site,Maklarin_1998 _ 1
1,Maklarin_1998,9,richness,observed,N,equal effort,NA,NA,0.7142857142857143,0.7142857142857143,25,NA,5000,trap nights,50,trap stations (20 m apart) - 1 forest site,Maklarin_1998 _ 1
1,Malcolm_1991,5.09,abundance,individuals per trapline,Y,similar survey effort,NA,NA,0.34285714285714286,0.45714285714285713,14,understory,17,traplines,3,forest sites,Malcolm_1991 _ 1
1,Malcolm_1991,7.47,abundance,individuals per trapline,Y,similar survey effort,NA,NA,0,0,0,ground,22,traplines,3,forest sites,Malcolm_1991 _ 1
1,Malcolm_2000,10.9,abundance,per transect,Y,per effort,NA,NA,0.30303030303030304,0.30303030303030304,10,NA,2520,station nights,24,transects (280 m long) in  3 forest types,Malcolm_2000 _ 1
1,Malcolm_2000,3.7,richness,per transect,Y,per effort,NA,NA,0.045454545454545456,0.045454545454545456,1.5,NA,2520,station nights,24,transects (280 m long) in  3 forest types,Malcolm_2000 _ 1
1,Malcolm_2000,5.6,richness,per transect,Y,per effort,NA,NA,0,0,0,NA,2520,station nights,24,transects (280 m long) in  3 forest types,Malcolm_2000 _ 1
1,Malcolm_2000,25.2,abundance,per transect,Y,per effort,NA,NA,0,0,0,NA,2520,station nights,24,transects (280 m long) in  3 forest types,Malcolm_2000 _ 1
1,Malcolm_2000,14.3,abundance,per transect,Y,per effort,NA,NA,0.045454545454545456,0.045454545454545456,1.5,NA,2520,station nights,24,transects (280 m long) in  3 forest types,Malcolm_2000 _ 1
1,Malcolm_2000,2.5,richness,per transect,Y,per effort,NA,NA,0.30303030303030304,0.30303030303030304,10,NA,2520,station nights,24,transects (280 m long) in  3 forest types,Malcolm_2000 _ 1
1,Marques_2015,242,abundance,proxy (bat passes),N,NA,5.796407186,per 100 minutes,0.05714285714285714,0.05714285714285714,2,ground,4175,minutes of sampling (across 20 days),3,sampling points (1 forest site),Marques_2015 _ 1
1,Marques_2015,767,abundance,proxy (bat passes),N,NA,17.02174878,per 100 minutes,0.4857142857142857,0.4857142857142857,17,subcanopy,4506,minutes of sampling (across 20 days),3,sampling points (1 forest site),Marques_2015 _ 1
1,Marques_2015,12,richness,estimated,Y,NA,NA,NA,0.05714285714285714,0.05714285714285714,2,ground,4175,minutes of sampling (across 20 days),3,sampling points (1 forest site),Marques_2015 _ 1
1,Marques_2015,25,richness,estimated,Y,NA,NA,NA,0.6857142857142857,0.6857142857142857,24,canopy,4649,minutes of sampling (across 20 days),3,sampling points (1 forest site),Marques_2015 _ 1
1,Marques_2015,1636,abundance,proxy (bat passes),N,NA,35.19036352,per 100 minutes,0.6857142857142857,0.6857142857142857,24,canopy,4649,minutes of sampling (across 20 days),3,sampling points (1 forest site),Marques_2015 _ 1
1,Marques_2015,22,richness,estimated,Y,NA,NA,NA,0.4857142857142857,0.4857142857142857,17,subcanopy,4506,minutes of sampling (across 20 days),3,sampling points (1 forest site),Marques_2015 _ 1
1,McClearn_1994,10.7,abundance,proxy (% trap success),Y,equal survey effort,NA,NA,0,0,0,ground,35,nights of trapping,12,sampling points (1 forest site),McClearn_1994 _ 1
1,McClearn_1994,5.7,abundance,proxy (% trap success),Y,equal survey effort,NA,NA,0.04,0.16,2.5,midlevel,35,nights of trapping,12,sampling points (1 forest site),McClearn_1994 _ 1
1,McClearn_1994,3.7,abundance,proxy (% trap success),Y,equal survey effort,NA,NA,0.16,0.8,12,high,35,nights of trapping,12,sampling points (1 forest site),McClearn_1994 _ 1
1,McEnnerney_2008,5.33,richness,mean richness (per site),Y,per effort,NA,NA,0.22857142857142856,0.2857142857142857,9,subcanopy,2592,m2 mist net hours,3,"forest site types (flooded black,flooded white, terra firma)",McEnnerney_2008 _ 1
1,McEnnerney_2008,0.784,abundance,captures per 100 mnh,Y,per effort,NA,NA,0.02857142857142857,0.08571428571428572,2,understorey,4464,m2 mist net hours,3,"forest site types (flooded black,flooded white, terra firma)",McEnnerney_2008 _ 1
1,McEnnerney_2008,1.389,abundance,captures per 100 mnh,Y,per effort,NA,NA,0.22857142857142856,0.2857142857142857,9,subcanopy,2592,m2 mist net hours,3,"forest site types (flooded black,flooded white, terra firma)",McEnnerney_2008 _ 1
1,McEnnerney_2008,4.33,richness,mean richness (per site),Y,per effort,NA,NA,0.02857142857142857,0.08571428571428572,2,understorey,4464,m2 mist net hours,3,"forest site types (flooded black,flooded white, terra firma)",McEnnerney_2008 _ 1
1,Orians_1969,7,richness,observed,N,equal survey effort,NA,NA,0.13142857142857142,0.34285714285714286,8.3,understory trees,28.5,hours of observation,1,forest site,Orians_1969 _ 1
