linking_id,study_id,binomial_test_data,biodiversity_metric_value,biodiversity_metric,biodiversity_metric_specific,var_biodiversity_metric,var_biodiversity_metric_min,var_biodiversity_metric_max,var_biodiversity_metric_unit,biodiversity_metric_corrected,correction_performed,subsequent_correction,correction_performed_on_data_in_table,proportion_of_max_biodiversity,statistic_standard_deviation,min_strata_height,max_strata_height,mean_strata_height,strata_category,proportional_strata_height,direction_of_response,statistic_type,statistic_value,p_value,statistic_notes,compared_height_1,compared_height_2,temporal_effort_at_each_height,temporal_effort_unit,metric_effort,corrected_metric,spatial_effort,spatial_effort_unit,notes,link
1,Heymann_2002,NA,4.75,richness,observed,NA,NA,NA,NA,Y,equal effort,NA,NA,NA,NA,0.16666666666666666,0.20833333333333334,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.0,surveys (unknown duration),NA,NA,9.0,forest sites (within the same ecoregion of northern Peru),NA,Heymann_2002 _ 1
1,Heymann_2002,NA,5,richness,observed,NA,NA,NA,NA,Y,equal effort,NA,NA,NA,NA,0.20833333333333334,0.25,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.0,surveys (unknown duration),NA,NA,9.0,forest sites (within the same ecoregion of northern Peru),NA,Heymann_2002 _ 1
1,Heymann_2002,NA,5,richness,observed,NA,NA,NA,NA,Y,equal effort,NA,NA,NA,NA,0.25,0.2916666666666667,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.0,surveys (unknown duration),NA,NA,9.0,forest sites (within the same ecoregion of northern Peru),NA,Heymann_2002 _ 1
1,Heymann_2002,NA,5,richness,observed,NA,NA,NA,NA,Y,equal effort,NA,NA,NA,NA,0.2916666666666667,0.3333333333333333,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.0,surveys (unknown duration),NA,NA,9.0,forest sites (within the same ecoregion of northern Peru),NA,Heymann_2002 _ 1
1,Heymann_2002,NA,5,richness,observed,NA,NA,NA,NA,Y,equal effort,NA,NA,NA,NA,0.3333333333333333,0.375,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.0,surveys (unknown duration),NA,NA,9.0,forest sites (within the same ecoregion of northern Peru),NA,Heymann_2002 _ 1
1,Heymann_2002,NA,0,richness,observed,NA,NA,NA,NA,Y,equal effort,NA,NA,NA,NA,0.9166666666666666,0.9583333333333334,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.0,surveys (unknown duration),NA,NA,9.0,forest sites (within the same ecoregion of northern Peru),NA,Heymann_2002 _ 1
1,Heymann_2002,NA,0,richness,observed,NA,NA,NA,NA,Y,equal effort,NA,NA,NA,NA,0.9583333333333334,1,23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.0,surveys (unknown duration),NA,NA,9.0,forest sites (within the same ecoregion of northern Peru),NA,Heymann_2002 _ 1
1,Heymann_2002,NA,19,richness,observed,NA,NA,NA,NA,Y,equal effort,NA,NA,NA,NA,0.6666666666666666,0.7083333333333334,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.0,surveys (unknown duration),NA,NA,9.0,forest sites (within the same ecoregion of northern Peru),NA,Heymann_2002 _ 1
1,Heymann_2002,NA,4.2,richness,observed,NA,NA,NA,NA,Y,equal effort,NA,NA,NA,NA,0.5416666666666666,0.5833333333333334,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.0,surveys (unknown duration),NA,NA,9.0,forest sites (within the same ecoregion of northern Peru),NA,Heymann_2002 _ 1
1,Heymann_2002,NA,12,richness,observed,NA,NA,NA,NA,Y,equal effort,NA,NA,NA,NA,0.5833333333333334,0.625,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.0,surveys (unknown duration),NA,NA,9.0,forest sites (within the same ecoregion of northern Peru),NA,Heymann_2002 _ 1
1,Heymann_2002,NA,19,richness,observed,NA,NA,NA,NA,Y,equal effort,NA,NA,NA,NA,0.625,0.6666666666666666,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.0,surveys (unknown duration),NA,NA,9.0,forest sites (within the same ecoregion of northern Peru),NA,Heymann_2002 _ 1
1,Heymann_2002,NA,0,richness,observed,NA,NA,NA,NA,Y,equal effort,NA,NA,NA,NA,0.8333333333333334,0.875,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.0,surveys (unknown duration),NA,NA,9.0,forest sites (within the same ecoregion of northern Peru),NA,Heymann_2002 _ 1
1,Heymann_2002,NA,5,richness,observed,NA,NA,NA,NA,Y,equal effort,NA,NA,NA,NA,0.7083333333333334,0.75,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.0,surveys (unknown duration),NA,NA,9.0,forest sites (within the same ecoregion of northern Peru),NA,Heymann_2002 _ 1
1,Heymann_2002,NA,4.75,richness,observed,NA,NA,NA,NA,Y,equal effort,NA,NA,NA,NA,0.75,0.7916666666666666,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.0,surveys (unknown duration),NA,NA,9.0,forest sites (within the same ecoregion of northern Peru),NA,Heymann_2002 _ 1
1,Heymann_2002,NA,4.75,richness,observed,NA,NA,NA,NA,Y,equal effort,NA,NA,NA,NA,0.7916666666666666,0.8333333333333334,19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.0,surveys (unknown duration),NA,NA,9.0,forest sites (within the same ecoregion of northern Peru),NA,Heymann_2002 _ 1
1,Heymann_2002,NA,0,richness,observed,NA,NA,NA,NA,Y,equal effort,NA,NA,NA,NA,0.875,0.9166666666666666,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.0,surveys (unknown duration),NA,NA,9.0,forest sites (within the same ecoregion of northern Peru),NA,Heymann_2002 _ 1
1,Hodgkison_2004,NA,0.078,abundance,captures per 100 MNH,NA,NA,NA,NA,Y,per effort,NA,NA,NA,NA,0.2857142857142857,0.5714285714285714,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,29898.0,m2 net hours,NA,NA,24.0,trees (1 forest site),NA,Hodgkison_2004 _ 1
1,Hodgkison_2004,NA,0.054,abundance,captures per 100 MNH,NA,NA,NA,NA,Y,per effort,NA,NA,NA,NA,0.5714285714285714,0.8571428571428571,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,13176.0,m2 net hours,NA,NA,24.0,trees (1 forest site),NA,Hodgkison_2004 _ 1
1,Hodgkison_2004,NA,0.077,abundance,captures per 100 MNH,NA,NA,NA,NA,Y,per effort,NA,NA,NA,NA,0,0.2857142857142857,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,29232.0,m2 net hours,NA,NA,24.0,trees (1 forest site),NA,Hodgkison_2004 _ 1
1,Ingle_1993,NA,0.44,abundance,captures per 100 m2 net hour,NA,NA,NA,NA,Y,per effort,NA,NA,NA,NA,0,0.12,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,net nights (12m X 2m net),NA,NA,3.0,subsites  - 1 forest site,NA,Ingle_1993 _ 1
1,Ingle_1993,NA,15,abundance,captures per 100 m2 net hour,NA,NA,NA,NA,Y,per effort,NA,NA,NA,NA,0.4,0.8,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.5,net nights (12m X 2m net),NA,NA,12.0,subsites  - 1 forest site,NA,Ingle_1993 _ 1
1,Jayson_2003,NA,52.333333333333336,abundance,raw,NA,NA,NA,NA,N,equal survey effort,NA,needs 1m intervals,NA,NA,0.6,0.8571428571428571,25.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.0,sampling days,NA,NA,1.0,4km transect,NA,Jayson_2003 _ 1
1,Jayson_2003,NA,373.25,abundance,raw,NA,NA,NA,NA,N,equal survey effort,NA,needs 1m intervals,NA,NA,0.02857142857142857,0.14285714285714285,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.0,sampling days,NA,NA,1.0,4km transect,NA,Jayson_2003 _ 1
1,Jayson_2003,NA,7.67,richness,margalefs index,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,0.02857142857142857,0.14285714285714285,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.0,sampling days,NA,NA,1.0,4km transect,NA,Jayson_2003 _ 1
1,Jayson_2003,NA,78.5,abundance,raw,NA,NA,NA,NA,N,equal survey effort,NA,needs 1m intervals,NA,NA,0.45714285714285713,0.5714285714285714,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.0,sampling days,NA,NA,1.0,4km transect,NA,Jayson_2003 _ 1
1,Jayson_2003,NA,3.66,richness,margalefs index,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,0.8571428571428571,1,32.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.0,sampling days,NA,NA,1.0,4km transect,NA,Jayson_2003 _ 1
1,Jayson_2003,NA,7.48,richness,margalefs index,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,0.17142857142857143,0.2857142857142857,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.0,sampling days,NA,NA,1.0,4km transect,NA,Jayson_2003 _ 1
1,Jayson_2003,NA,188.75,abundance,raw,NA,NA,NA,NA,N,equal survey effort,NA,needs 1m intervals,NA,NA,0.3142857142857143,0.42857142857142855,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.0,sampling days,NA,NA,1.0,4km transect,NA,Jayson_2003 _ 1
1,Jayson_2003,NA,260.25,abundance,raw,NA,NA,NA,NA,N,equal survey effort,NA,needs 1m intervals,NA,NA,0.17142857142857143,0.2857142857142857,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.0,sampling days,NA,NA,1.0,4km transect,NA,Jayson_2003 _ 1
1,Jayson_2003,NA,610,abundance,raw,NA,NA,NA,NA,N,equal survey effort,NA,needs 1m intervals,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.0,sampling days,NA,NA,1.0,4km transect,The highest number of birds was also found in the strata of the highest foliage abundance.,Jayson_2003 _ 1
1,Jayson_2003,NA,5.3,richness,margalefs index,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.0,sampling days,NA,NA,1.0,4km transect,The study also includes measure of species richness using a maargalefs index,Jayson_2003 _ 1
1,Jayson_2003,NA,6.64,richness,margalefs index,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,0.3142857142857143,0.42857142857142855,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.0,sampling days,NA,NA,1.0,4km transect,NA,Jayson_2003 _ 1
1,Jayson_2003,NA,3.65,richness,margalefs index,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,0.45714285714285713,0.5714285714285714,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.0,sampling days,NA,NA,1.0,4km transect,NA,Jayson_2003 _ 1
1,Jayson_2003,NA,46.6,abundance,raw,NA,NA,NA,NA,N,equal survey effort,NA,needs 1m intervals,NA,NA,0.8571428571428571,1,32.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.0,sampling days,NA,NA,1.0,4km transect,NA,Jayson_2003 _ 1
1,Jayson_2003,NA,5.03,richness,margalefs index,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,0.6,0.8571428571428571,25.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.0,sampling days,NA,NA,1.0,4km transect,NA,Jayson_2003 _ 1
2,Jayson_2003,NA,183,abundance,raw,NA,NA,NA,NA,N,equal survey effort,NA,needs 1m intervals,NA,NA,0.17142857142857143,0.2857142857142857,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.0,sampling days,NA,NA,1.0,4km transect,NA,Jayson_2003 _ 2
2,Jayson_2003,NA,5.27,richness,margalefs index,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.0,sampling days,NA,NA,1.0,4km transect,NA,Jayson_2003 _ 2
2,Jayson_2003,NA,9.71,richness,margalefs index,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,0.02857142857142857,0.14285714285714285,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.0,sampling days,NA,NA,1.0,4km transect,NA,Jayson_2003 _ 2
2,Jayson_2003,NA,8.03,richness,margalefs index,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,0.17142857142857143,0.2857142857142857,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.0,sampling days,NA,NA,1.0,4km transect,NA,Jayson_2003 _ 2
2,Jayson_2003,NA,5.888888888888889,abundance,raw,NA,NA,NA,NA,N,equal survey effort,NA,needs 1m intervals,NA,NA,0.6,0.8571428571428571,25.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.0,sampling days,NA,NA,1.0,4km transect,NA,Jayson_2003 _ 2
2,Jayson_2003,NA,5.35,richness,margalefs index,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,0.45714285714285713,0.5714285714285714,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.0,sampling days,NA,NA,1.0,4km transect,NA,Jayson_2003 _ 2
2,Jayson_2003,NA,4.95,richness,margalefs index,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,0.6,0.8571428571428571,25.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.0,sampling days,NA,NA,1.0,4km transect,NA,Jayson_2003 _ 2
2,Jayson_2003,NA,243,abundance,raw,NA,NA,NA,NA,N,equal survey effort,NA,needs 1m intervals,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.0,sampling days,NA,NA,1.0,4km transect,NA,Jayson_2003 _ 2
2,Jayson_2003,NA,0.77,richness,margalefs index,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,0.8571428571428571,1,32.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.0,sampling days,NA,NA,1.0,4km transect,NA,Jayson_2003 _ 2
2,Jayson_2003,NA,113,abundance,raw,NA,NA,NA,NA,N,equal survey effort,NA,needs 1m intervals,NA,NA,0.3142857142857143,0.42857142857142855,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.0,sampling days,NA,NA,1.0,4km transect,NA,Jayson_2003 _ 2
2,Jayson_2003,NA,7.03,richness,margalefs index,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,0.3142857142857143,0.42857142857142855,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.0,sampling days,NA,NA,1.0,4km transect,NA,Jayson_2003 _ 2
2,Jayson_2003,NA,247.5,abundance,raw,NA,NA,NA,NA,N,equal survey effort,NA,needs 1m intervals,NA,NA,0.02857142857142857,0.14285714285714285,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.0,sampling days,NA,NA,1.0,4km transect,NA,Jayson_2003 _ 2
2,Jayson_2003,NA,31.5,abundance,raw,NA,NA,NA,NA,N,equal survey effort,NA,needs 1m intervals,NA,NA,0.45714285714285713,0.5714285714285714,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.0,sampling days,NA,NA,1.0,4km transect,NA,Jayson_2003 _ 2
2,Jayson_2003,NA,2.2,abundance,raw,NA,NA,NA,NA,N,equal survey effort,NA,needs 1m intervals,NA,NA,0.8571428571428571,1,32.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.0,sampling days,NA,NA,1.0,4km transect,NA,Jayson_2003 _ 2
1,Kalko_2001,NA,1102,abundance,raw,NA,NA,NA,NA,N,NA,99.27927928,per 100 mist net hours,NA,NA,0.02857142857142857,0.08571428571428572,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1110.0,mist net hours,NA,NA,3.0,forest sites,NA,Kalko_2001 _ 1
1,Kalko_2001,NA,769,abundance,raw,NA,NA,NA,NA,N,NA,91.00591716,per 100 mist net hours,NA,NA,0.5714285714285714,0.8571428571428571,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,845.0,mist net hours,NA,NA,3.0,forest sites,NA,Kalko_2001 _ 1
2,Karr_1971,NA,41,richness,observed,NA,NA,NA,NA,N,well sampled,NA,NA,NA,NA,0,0.11428571428571428,2,low,NA,NA,NA,NA,NA,NA,NA,NA,324.0,hours of observation,NA,NA,1.0,forest site,NA,Karr_1971 _ 2
2,Karr_1971,NA,24,richness,observed,NA,NA,NA,NA,N,well sampled,NA,NA,NA,NA,0.11428571428571428,0.42857142857142855,9.5,medium,NA,NA,NA,NA,NA,NA,NA,NA,324.0,hours of observation,NA,NA,1.0,forest site,NA,Karr_1971 _ 2
2,Karr_1971,NA,25,richness,observed,NA,NA,NA,NA,N,well sampled,NA,NA,NA,NA,0.42857142857142855,1,25,high,NA,NA,NA,NA,NA,NA,NA,NA,324.0,hours of observation,NA,NA,1.0,forest site,NA,Karr_1971 _ 2
2,Karr_1971,NA,11,richness,observed,NA,NA,NA,NA,N,well sampled,NA,NA,NA,NA,0,0,0,ground,NA,NA,NA,NA,NA,NA,NA,NA,324.0,hours of observation,NA,NA,1.0,forest site,"2400 mist nets hours 1:3 m  - Second, captures of birds in mist nets from the ground to about 3 m high aided in determining the stratum used by each species.",Karr_1971 _ 2
1,Karr_1976,NA,8,richness,observed,NA,NA,NA,NA,Y,equal effort,NA,NA,NA,NA,0.6666666666666666,1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.0,hours of surveying,NA,NA,1.0,forest site (surveyer walked randomly through it each time),NA,Karr_1976 _ 1
1,Karr_1976,NA,7,richness,observed,NA,NA,NA,NA,Y,equal effort,NA,NA,NA,NA,0,0.03333333333333333,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.0,hours of surveying,NA,NA,1.0,forest site (surveyer walked randomly through it each time),NA,Karr_1976 _ 1
1,Karr_1976,NA,16,richness,observed,NA,NA,NA,NA,Y,equal effort,NA,NA,NA,NA,0.03333333333333333,0.3333333333333333,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.0,hours of surveying,NA,NA,1.0,forest site (surveyer walked randomly through it each time),NA,Karr_1976 _ 1
1,Karr_1976,NA,18,richness,observed,NA,NA,NA,NA,Y,equal effort,NA,NA,NA,NA,0.3333333333333333,0.6666666666666666,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.0,hours of surveying,NA,NA,1.0,forest site (surveyer walked randomly through it each time),NA,Karr_1976 _ 1
1,Kuznetsov_2008,NA,18.45,abundance,individuals per 100 trap days,NA,NA,NA,NA,Y,per effort,NA,NA,NA,NA,0,0,0,ground,NA,NA,NA,NA,NA,NA,NA,NA,2100.0,trap days,NA,NA,1.0,1500m transect (60 trap stations),NA,Kuznetsov_2008 _ 1
1,Kuznetsov_2008,NA,11,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0,0,0,ground,NA,NA,NA,NA,NA,NA,NA,NA,2100.0,trap days,NA,NA,1.0,1500m transect (60 trap stations),NA,Kuznetsov_2008 _ 1
1,Kuznetsov_2008,NA,7,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0.08,0.48,7,canopy,NA,NA,NA,NA,NA,NA,NA,NA,1950.0,trap days,NA,NA,1.0,1500m transect (60 trap stations),NA,Kuznetsov_2008 _ 1
1,Kuznetsov_2008,NA,15.45,abundance,individuals per 100 trap days,NA,NA,NA,NA,Y,per effort,NA,NA,NA,NA,0.08,0.48,7,canopy,NA,NA,NA,NA,NA,NA,NA,NA,1950.0,trap days,NA,NA,1.0,1500m transect (60 trap stations),NA,Kuznetsov_2008 _ 1
1,Lambert_2005,NA,28,abundance,percent of captures by trap (standardized by effort),NA,NA,NA,NA,Y,per effort,NA,NA,NA,NA,0.05,0.15,2,understory,NA,NA,NA,NA,NA,NA,NA,NA,7850.0,station nights (a station-night consisted of 1 Sherman and 1 Tomahawk live trap at 1 height per night),NA,NA,60.0,100m traplines (each with 5 trap stations (each statiojn had 2 traps at each height)),NA,Lambert_2005 _ 1
1,Lambert_2005,NA,9,richness,estimated,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,0.25,0.85,11,canopy,NA,NA,NA,NA,NA,NA,NA,NA,3490.0,station nights (a station-night consisted of 1 Sherman and 1 Tomahawk live trap at 1 height per night),NA,NA,60.0,100m traplines (each with 5 trap stations (each statiojn had 2 traps at each height)),NA,Lambert_2005 _ 1
1,Lambert_2005,NA,54,abundance,percent of captures by trap (standardized by effort),NA,NA,NA,NA,Y,per effort,NA,NA,NA,NA,0,0.05,0.5,ground,NA,NA,NA,NA,NA,NA,NA,NA,7850.0,station nights (a station-night consisted of 1 Sherman and 1 Tomahawk live trap at 1 height per night),NA,NA,60.0,100m traplines (each with 5 trap stations (each statiojn had 2 traps at each height)),VERY GOOD STUDY,Lambert_2005 _ 1
1,Lambert_2005,NA,15,richness,estimated,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,0.05,0.15,2,understory,NA,NA,NA,NA,NA,NA,NA,NA,7850.0,station nights (a station-night consisted of 1 Sherman and 1 Tomahawk live trap at 1 height per night),NA,NA,60.0,100m traplines (each with 5 trap stations (each statiojn had 2 traps at each height)),NA,Lambert_2005 _ 1
1,Lambert_2005,NA,18,abundance,percent of captures by trap (standardized by effort),NA,NA,NA,NA,Y,per effort,NA,NA,NA,NA,0.25,0.85,11,canopy,NA,NA,NA,NA,NA,NA,NA,NA,3490.0,station nights (a station-night consisted of 1 Sherman and 1 Tomahawk live trap at 1 height per night),NA,NA,60.0,100m traplines (each with 5 trap stations (each statiojn had 2 traps at each height)),NA,Lambert_2005 _ 1
1,Lambert_2005,NA,22,richness,estimated,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,0,0.05,0.5,ground,NA,NA,NA,NA,NA,NA,NA,NA,7850.0,station nights (a station-night consisted of 1 Sherman and 1 Tomahawk live trap at 1 height per night),NA,NA,60.0,100m traplines (each with 5 trap stations (each statiojn had 2 traps at each height)),NA,Lambert_2005 _ 1
1,Latta_1998,N,99.865615,abundance,raw,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0.4,0.45,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0,surveys (12 hours each),NA,NA,12.0,locations split between 2 forest sites,NA,Latta_1998 _ 1
1,Latta_1998,N,3,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0.85,0.9,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0,surveys (12 hours each),NA,NA,12.0,locations split between 2 forest sites,NA,Latta_1998 _ 1
1,Latta_1998,N,1,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0.9,0.95,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0,surveys (12 hours each),NA,NA,12.0,locations split between 2 forest sites,NA,Latta_1998 _ 1
1,Latta_1998,N,23,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0.25,0.3,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0,surveys (12 hours each),NA,NA,12.0,locations split between 2 forest sites,NA,Latta_1998 _ 1
1,Latta_1998,N,7,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0.75,0.8,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0,surveys (12 hours each),NA,NA,12.0,locations split between 2 forest sites,NA,Latta_1998 _ 1
1,Latta_1998,N,20,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0.1,0.15,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0,surveys (12 hours each),NA,NA,12.0,locations split between 2 forest sites,NA,Latta_1998 _ 1
1,Latta_1998,N,6,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0.8,0.85,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0,surveys (12 hours each),NA,NA,12.0,locations split between 2 forest sites,NA,Latta_1998 _ 1
1,Latta_1998,N,13,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0,0.05,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0,surveys (12 hours each),NA,NA,12.0,locations split between 2 forest sites,NA,Latta_1998 _ 1
1,Latta_1998,N,1,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0.95,1,19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0,surveys (12 hours each),NA,NA,12.0,locations split between 2 forest sites,NA,Latta_1998 _ 1
1,Latta_1998,N,99.294186,abundance,raw,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0.2,0.25,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0,surveys (12 hours each),NA,NA,12.0,locations split between 2 forest sites,NA,Latta_1998 _ 1
1,Latta_1998,N,93.240615,abundance,raw,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0.45,0.5,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0,surveys (12 hours each),NA,NA,12.0,locations split between 2 forest sites,NA,Latta_1998 _ 1
1,Latta_1998,N,102.722758,abundance,raw,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0.3,0.35,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0,surveys (12 hours each),NA,NA,12.0,locations split between 2 forest sites,NA,Latta_1998 _ 1
1,Latta_1998,N,18,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0.05,0.1,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0,surveys (12 hours each),NA,NA,12.0,locations split between 2 forest sites,NA,Latta_1998 _ 1
1,Latta_1998,N,102.722758,abundance,raw,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0.35,0.4,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0,surveys (12 hours each),NA,NA,12.0,locations split between 2 forest sites,NA,Latta_1998 _ 1
1,Latta_1998,N,21,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0.45,0.5,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0,surveys (12 hours each),NA,NA,12.0,locations split between 2 forest sites,NA,Latta_1998 _ 1
1,Latta_1998,N,86.351726,abundance,raw,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0.5,0.55,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0,surveys (12 hours each),NA,NA,12.0,locations split between 2 forest sites,NA,Latta_1998 _ 1
1,Latta_1998,N,99.294186,abundance,raw,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0.15,0.2,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0,surveys (12 hours each),NA,NA,12.0,locations split between 2 forest sites,NA,Latta_1998 _ 1
1,Latta_1998,N,20,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0.5,0.55,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0,surveys (12 hours each),NA,NA,12.0,locations split between 2 forest sites,NA,Latta_1998 _ 1
1,Latta_1998,N,59.010226,abundance,raw,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0,0.05,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0,surveys (12 hours each),NA,NA,12.0,locations split between 2 forest sites,NA,Latta_1998 _ 1
1,Latta_1998,N,102.722758,abundance,raw,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0.25,0.3,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0,surveys (12 hours each),NA,NA,12.0,locations split between 2 forest sites,NA,Latta_1998 _ 1
1,Latta_1998,N,22,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0.15,0.2,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0,surveys (12 hours each),NA,NA,12.0,locations split between 2 forest sites,NA,Latta_1998 _ 1
